Product ID,Handle,Title,Vendor,Type,Tags,Updated At,Status,URL,Category,Variant ID,Variant Name,Variant SKU,Variant Barcode,Variant Price
9.22293E+12,fs6ht10fbg,Twinkle ribbon visor (Beige),Fairliar USA,Hat,"26SPR D2, 26Spring, 26SS, Accessories, ALL, FEMALE, Visors",2026-02-26T00:40:26Z,ACTIVE,https://fairliar.jp/products/fs6ht10fbg,Apparel & Accessories > Clothing Accessories > Hats,4.77234E+13,FR,FS6HT10FBGFR,1.9241E+12,126
9.22293E+12,fs6ht10fca,Twinkle ribbon visor (Coral),Fairliar USA,Hat,"26SPR D2, 26Spring, 26SS, Accessories, ALL, FEMALE, Visors",2026-02-27T03:31:28Z,ACTIVE,https://fairliar.jp/products/fs6ht10fca,Apparel & Accessories > Clothing Accessories > Hats,4.77234E+13,FR,FS6HT10FCAFR,1.9241E+12,126
9.22293E+12,fs6ht12fwh,Wide Ribbon Bonnet Hat (White),Fairliar USA,Hat,"26SPR D1, 26Spring, 26SS, Accessories, ALL, FEMALE, Visors",2026-02-28T08:24:19Z,ACTIVE,https://fairliar.jp/products/fs6ht12fwh,Apparel & Accessories > Clothing Accessories > Hats,4.77234E+13,FR,FS6HT12FWHFR,1.9241E+12,108
9.22293E+12,fs6ot01fbk,Sheer Shirred Zip-Up Jacket (Black),Fairliar USA,Jacket,"26SPR D2, 26Spring, 26SS, ALL, Coats & Jackets, FEMALE, Outerwear",2026-02-26T00:38:01Z,ACTIVE,https://fairliar.jp/products/fs6ot01fbk,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,4.77234E+13,M,FS6OT01FBKM,1.9241E+12,362
9.22293E+12,fs6ot01fbk,Sheer Shirred Zip-Up Jacket (Black),Fairliar USA,Jacket,"26SPR D2, 26Spring, 26SS, ALL, Coats & Jackets, FEMALE, Outerwear",2026-02-26T00:38:01Z,ACTIVE,https://fairliar.jp/products/fs6ot01fbk,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,4.77234E+13,S,FS6OT01FBKS,1.9241E+12,362
9.22293E+12,fs6ot01fbk,Sheer Shirred Zip-Up Jacket (Black),Fairliar USA,Jacket,"26SPR D2, 26Spring, 26SS, ALL, Coats & Jackets, FEMALE, Outerwear",2026-02-26T00:38:01Z,ACTIVE,https://fairliar.jp/products/fs6ot01fbk,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,4.77234E+13,XS,FS6OT01FBKXS,1.9241E+12,362
9.22293E+12,fs6ot01fca,Sheer Shirred Zip-Up Jacket (Coral),Fairliar USA,Jacket,"26SPR D2, 26Spring, 26SS, ALL, Coats & Jackets, FEMALE, Outerwear",2026-02-26T00:37:56Z,ACTIVE,https://fairliar.jp/products/fs6ot01fca,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,4.77234E+13,M,FS6OT01FCAM,1.9241E+12,362
9.22293E+12,fs6ot01fca,Sheer Shirred Zip-Up Jacket (Coral),Fairliar USA,Jacket,"26SPR D2, 26Spring, 26SS, ALL, Coats & Jackets, FEMALE, Outerwear",2026-02-26T00:37:56Z,ACTIVE,https://fairliar.jp/products/fs6ot01fca,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,4.77234E+13,S,FS6OT01FCAS,1.9241E+12,362
9.22293E+12,fs6ot01fca,Sheer Shirred Zip-Up Jacket (Coral),Fairliar USA,Jacket,"26SPR D2, 26Spring, 26SS, ALL, Coats & Jackets, FEMALE, Outerwear",2026-02-26T00:37:56Z,ACTIVE,https://fairliar.jp/products/fs6ot01fca,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,4.77234E+13,XS,FS6OT01FCAXS,1.9241E+12,362
9.22293E+12,fs6ot03fbk,Frill Hooded Zipper Jacket (Black),Fairliar USA,Jacket,"26SPR D2, 26Spring, 26SS, ALL, Coats & Jackets, FEMALE, Outerwear",2026-02-26T00:37:09Z,ACTIVE,https://fairliar.jp/products/fs6ot03fbk,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,4.77234E+13,M,FS6OT03FBKM,1.9241E+12,417
9.22293E+12,fs6ot03fbk,Frill Hooded Zipper Jacket (Black),Fairliar USA,Jacket,"26SPR D2, 26Spring, 26SS, ALL, Coats & Jackets, FEMALE, Outerwear",2026-02-26T00:37:09Z,ACTIVE,https://fairliar.jp/products/fs6ot03fbk,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,4.77234E+13,S,FS6OT03FBKS,1.9241E+12,417
9.22293E+12,fs6ot03fbk,Frill Hooded Zipper Jacket (Black),Fairliar USA,Jacket,"26SPR D2, 26Spring, 26SS, ALL, Coats & Jackets, FEMALE, Outerwear",2026-02-26T00:37:09Z,ACTIVE,https://fairliar.jp/products/fs6ot03fbk,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,4.77234E+13,XS,FS6OT03FBKXS,1.9241E+12,417
9.22293E+12,fs6ot03fwh,Frill Hooded Zipper Jacket (White),Fairliar USA,Jacket,"26SPR D2, 26Spring, 26SS, ALL, Coats & Jackets, FEMALE, Outerwear",2026-02-26T00:37:05Z,ACTIVE,https://fairliar.jp/products/fs6ot03fwh,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,4.77234E+13,M,FS6OT03FWHM,1.9241E+12,417
9.22293E+12,fs6ot03fwh,Frill Hooded Zipper Jacket (White),Fairliar USA,Jacket,"26SPR D2, 26Spring, 26SS, ALL, Coats & Jackets, FEMALE, Outerwear",2026-02-26T00:37:05Z,ACTIVE,https://fairliar.jp/products/fs6ot03fwh,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,4.77234E+13,S,FS6OT03FWHS,1.9241E+12,417
9.22293E+12,fs6ot03fwh,Frill Hooded Zipper Jacket (White),Fairliar USA,Jacket,"26SPR D2, 26Spring, 26SS, ALL, Coats & Jackets, FEMALE, Outerwear",2026-02-26T00:37:05Z,ACTIVE,https://fairliar.jp/products/fs6ot03fwh,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets,4.77234E+13,XS,FS6OT03FWHXS,1.9241E+12,417
9.22293E+12,fs6sk01fbk,Crochet Flare Pleated Skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:57Z,ACTIVE,https://fairliar.jp/products/fs6sk01fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK01FBK2XS,1.9241E+12,290
9.22293E+12,fs6sk01fbk,Crochet Flare Pleated Skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:57Z,ACTIVE,https://fairliar.jp/products/fs6sk01fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK01FBKL,1.9241E+12,290
9.22293E+12,fs6sk01fbk,Crochet Flare Pleated Skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:57Z,ACTIVE,https://fairliar.jp/products/fs6sk01fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK01FBKM,1.9241E+12,290
9.22293E+12,fs6sk01fbk,Crochet Flare Pleated Skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:57Z,ACTIVE,https://fairliar.jp/products/fs6sk01fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK01FBKS,1.9241E+12,290
9.22293E+12,fs6sk01fbk,Crochet Flare Pleated Skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:57Z,ACTIVE,https://fairliar.jp/products/fs6sk01fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK01FBKXS,1.9241E+12,290
9.22293E+12,fs6sk01fca,Crochet Flare Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:53Z,ACTIVE,https://fairliar.jp/products/fs6sk01fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK01FCA2XS,1.9241E+12,290
9.22293E+12,fs6sk01fca,Crochet Flare Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:53Z,ACTIVE,https://fairliar.jp/products/fs6sk01fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK01FCAL,1.9241E+12,290
9.22293E+12,fs6sk01fca,Crochet Flare Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:53Z,ACTIVE,https://fairliar.jp/products/fs6sk01fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK01FCAM,1.9241E+12,290
9.22293E+12,fs6sk01fca,Crochet Flare Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:53Z,ACTIVE,https://fairliar.jp/products/fs6sk01fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK01FCAS,1.9241E+12,290
9.22293E+12,fs6sk01fca,Crochet Flare Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:53Z,ACTIVE,https://fairliar.jp/products/fs6sk01fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK01FCAXS,1.9241E+12,290
9.22293E+12,fs6sk01fmt,Crochet Flare Pleated Skirt (Mint),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:41Z,ACTIVE,https://fairliar.jp/products/fs6sk01fmt,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK01FMT2XS,1.9241E+12,290
9.22293E+12,fs6sk01fmt,Crochet Flare Pleated Skirt (Mint),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:41Z,ACTIVE,https://fairliar.jp/products/fs6sk01fmt,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK01FMTL,1.9241E+12,290
9.22293E+12,fs6sk01fmt,Crochet Flare Pleated Skirt (Mint),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:41Z,ACTIVE,https://fairliar.jp/products/fs6sk01fmt,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK01FMTM,1.9241E+12,290
9.22293E+12,fs6sk01fmt,Crochet Flare Pleated Skirt (Mint),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:41Z,ACTIVE,https://fairliar.jp/products/fs6sk01fmt,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK01FMTS,1.9241E+12,290
9.22293E+12,fs6sk01fmt,Crochet Flare Pleated Skirt (Mint),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:41Z,ACTIVE,https://fairliar.jp/products/fs6sk01fmt,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK01FMTXS,1.9241E+12,290
9.22293E+12,fs6sk01fwh,Crochet Flare Pleated Skirt (White),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:35Z,ACTIVE,https://fairliar.jp/products/fs6sk01fwh,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK01FWH2XS,1.9241E+12,290
9.22293E+12,fs6sk01fwh,Crochet Flare Pleated Skirt (White),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:35Z,ACTIVE,https://fairliar.jp/products/fs6sk01fwh,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK01FWHL,1.9241E+12,290
9.22293E+12,fs6sk01fwh,Crochet Flare Pleated Skirt (White),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:35Z,ACTIVE,https://fairliar.jp/products/fs6sk01fwh,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK01FWHM,1.9241E+12,290
9.22293E+12,fs6sk01fwh,Crochet Flare Pleated Skirt (White),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:35Z,ACTIVE,https://fairliar.jp/products/fs6sk01fwh,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK01FWHS,1.9241E+12,290
9.22293E+12,fs6sk01fwh,Crochet Flare Pleated Skirt (White),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:35:35Z,ACTIVE,https://fairliar.jp/products/fs6sk01fwh,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK01FWHXS,1.9241E+12,290
9.22293E+12,fs6sk04fbg,Twinkle Pleated Skirt (Beige),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:28Z,ACTIVE,https://fairliar.jp/products/fs6sk04fbg,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK04FBG2XS,1.9241E+12,308
9.22293E+12,fs6sk04fbg,Twinkle Pleated Skirt (Beige),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:28Z,ACTIVE,https://fairliar.jp/products/fs6sk04fbg,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK04FBGL,1.9241E+12,308
9.22293E+12,fs6sk04fbg,Twinkle Pleated Skirt (Beige),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:28Z,ACTIVE,https://fairliar.jp/products/fs6sk04fbg,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK04FBGM,1.9241E+12,308
9.22293E+12,fs6sk04fbg,Twinkle Pleated Skirt (Beige),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:28Z,ACTIVE,https://fairliar.jp/products/fs6sk04fbg,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK04FBGS,1.9241E+12,308
9.22293E+12,fs6sk04fbg,Twinkle Pleated Skirt (Beige),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:28Z,ACTIVE,https://fairliar.jp/products/fs6sk04fbg,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK04FBGXS,1.9241E+12,308
9.22293E+12,fs6sk04fca,Twinkle Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:21Z,ACTIVE,https://fairliar.jp/products/fs6sk04fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK04FCA2XS,1.9241E+12,308
9.22293E+12,fs6sk04fca,Twinkle Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:21Z,ACTIVE,https://fairliar.jp/products/fs6sk04fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK04FCAL,1.9241E+12,308
9.22293E+12,fs6sk04fca,Twinkle Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:21Z,ACTIVE,https://fairliar.jp/products/fs6sk04fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK04FCAM,1.9241E+12,308
9.22293E+12,fs6sk04fca,Twinkle Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:21Z,ACTIVE,https://fairliar.jp/products/fs6sk04fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK04FCAS,1.9241E+12,308
9.22293E+12,fs6sk04fca,Twinkle Pleated Skirt (Coral),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:33:21Z,ACTIVE,https://fairliar.jp/products/fs6sk04fca,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK04FCAXS,1.9241E+12,308
9.22293E+12,fs6sk06fbk,Folded A-line skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:32:08Z,ACTIVE,https://fairliar.jp/products/fs6sk06fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,2XS,FS6SK06FBK2XS,1.9241E+12,290
9.22293E+12,fs6sk06fbk,Folded A-line skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:32:08Z,ACTIVE,https://fairliar.jp/products/fs6sk06fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,L,FS6SK06FBKL,1.9241E+12,290
9.22293E+12,fs6sk06fbk,Folded A-line skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:32:08Z,ACTIVE,https://fairliar.jp/products/fs6sk06fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,M,FS6SK06FBKM,1.9241E+12,290
9.22293E+12,fs6sk06fbk,Folded A-line skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:32:08Z,ACTIVE,https://fairliar.jp/products/fs6sk06fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,S,FS6SK06FBKS,1.9241E+12,290
9.22293E+12,fs6sk06fbk,Folded A-line skirt (Black),Fairliar USA,Skirt,"26SPR D2, 26Spring, 26SS, ALL, FEMALE, Skirts",2026-02-26T00:32:08Z,ACTIVE,https://fairliar.jp/products/fs6sk06fbk,Apparel & Accessories > Clothing > Skirts,4.77234E+13,XS,FS6SK06FBKXS,1.9241E+12,290
