"Warehouse ID","Variant Name",Stock,Barcode1,"Cost Price","Selling Price","Shopify Variant ID",SKU,"KSU (Shopify Product)","Created At","Updated At"
110609,XS,0,FF1SW02FBLXS,62700,398000,,FF1SW02FBLXS,,"2025-06-02 17:52:39","2025-09-01 10:04:00"
110611,S,0,FF1SW02FGRS,62700,398000,,FF1SW02FGRS,,"2025-06-02 17:52:39","2025-09-01 10:04:00"
110612,XS,0,FF1SW02FGRXS,62700,398000,,FF1SW02FGRXS,,"2025-06-02 17:52:39","2025-09-01 10:04:00"
110614,S,0,FF1SW02FPKS,62700,398000,,FF1SW02FPKS,,"2025-06-02 17:52:39","2025-09-01 10:04:00"
110615,XS,0,FF1SW02FPKXS,62700,398000,,FF1SW02FPKXS,,"2025-06-02 17:52:39","2025-09-01 10:04:00"
110617,S,0,FF1SW03FBGS,42240,398000,,FF1SW03FBGS,,"2025-06-02 17:52:40","2025-09-01 10:04:00"
110618,XS,0,FF1SW03FBGXS,42240,398000,,FF1SW03FBGXS,,"2025-06-02 17:52:40","2025-09-01 10:04:00"
110620,S,0,FF1SW03FLIS,42240,398000,,FF1SW03FLIS,,"2025-06-02 17:52:40","2025-09-01 10:04:00"
110621,XS,0,FF1SW03FLIXS,42240,398000,,FF1SW03FLIXS,,"2025-06-02 17:52:40","2025-09-01 10:04:00"
110623,S,0,FF1SW04FBGS,34210,318000,,FF1SW04FBGS,,"2025-06-02 17:52:41","2025-09-01 10:04:00"
110624,XS,0,FF1SW04FBGXS,34210,318000,,FF1SW04FBGXS,,"2025-06-02 17:52:41","2025-09-01 10:04:00"
110626,S,0,FF1SW04FGRS,34210,318000,,FF1SW04FGRS,,"2025-06-02 17:52:41","2025-09-01 10:04:00"
110627,XS,0,FF1SW04FGRXS,34210,318000,,FF1SW04FGRXS,,"2025-06-02 17:52:41","2025-09-01 10:04:00"
110629,S,0,FF1SW05FBKS,37950,398000,,FF1SW05FBKS,,"2025-06-02 17:52:41","2025-09-01 10:04:00"
110630,XS,0,FF1SW05FBKXS,37950,398000,,FF1SW05FBKXS,,"2025-06-02 17:52:41","2025-09-01 10:04:00"
110632,S,0,FF1SW05FWHS,37950,398000,,FF1SW05FWHS,,"2025-06-02 17:52:42","2025-09-01 10:04:00"
110633,XS,0,FF1SW05FWHXS,37950,398000,,FF1SW05FWHXS,,"2025-06-02 17:52:42","2025-09-01 10:04:00"
110635,S,0,FF1SW06FBGS,116600,628000,,FF1SW06FBGS,,"2025-06-02 17:52:42","2025-09-01 10:04:00"
110636,XS,0,FF1SW06FBGXS,116600,628000,,FF1SW06FBGXS,,"2025-06-02 17:52:42","2025-09-01 10:04:00"
110638,S,0,FF1SW06FPKS,116600,628000,,FF1SW06FPKS,,"2025-06-02 17:52:42","2025-09-01 10:04:00"
110639,XS,0,FF1SW06FPKXS,116600,628000,,FF1SW06FPKXS,,"2025-06-02 17:52:43","2025-09-01 10:04:00"
110641,S,0,FF1SW07FBKS,61600,428000,,FF1SW07FBKS,,"2025-06-02 17:52:43","2025-09-01 10:04:00"
110642,XS,0,FF1SW07FBKXS,61600,428000,,FF1SW07FBKXS,,"2025-06-02 17:52:43","2025-09-01 10:04:00"
110644,S,0,FF1SW07FWHS,61600,428000,,FF1SW07FWHS,,"2025-06-02 17:52:43","2025-09-01 10:04:00"
110645,XS,0,FF1SW07FWHXS,61600,428000,,FF1SW07FWHXS,,"2025-06-02 17:52:43","2025-09-01 10:04:00"
110647,M,0,FF1SW08FBKM,62700,458000,,FF1SW08FBKM,,"2025-06-02 17:52:44","2025-09-01 10:04:00"
110648,S,0,FF1SW08FBKS,62700,458000,,FF1SW08FBKS,,"2025-06-02 17:52:44","2025-09-01 10:04:00"
110649,XS,0,FF1SW08FBKXS,62700,458000,,FF1SW08FBKXS,,"2025-06-02 17:52:44","2025-09-01 10:04:00"
110651,S,0,FF1SW08FIVS,62700,458000,,FF1SW08FIVS,,"2025-06-02 17:52:44","2025-09-01 10:04:00"
110652,XS,0,FF1SW08FIVXS,62700,458000,,FF1SW08FIVXS,,"2025-06-02 17:52:44","2025-09-01 10:04:00"
110654,2XL,0,FF1SW09MBG2XL,51590,398000,,FF1SW09MBG2XL,,"2025-06-02 17:52:44","2025-09-01 10:04:00"
110655,L,0,FF1SW09MBGL,51590,398000,,FF1SW09MBGL,,"2025-06-02 17:52:45","2025-09-01 10:04:00"
110656,M,0,FF1SW09MBGM,51590,398000,,FF1SW09MBGM,,"2025-06-02 17:52:45","2025-09-01 10:04:00"
110657,XL,0,FF1SW09MBGXL,51590,398000,,FF1SW09MBGXL,,"2025-06-02 17:52:45","2025-09-01 10:04:00"
110659,2XL,0,FF1SW09MBK2XL,51590,398000,,FF1SW09MBK2XL,,"2025-06-02 17:52:45","2025-09-01 10:04:00"
110660,L,0,FF1SW09MBKL,51590,398000,,FF1SW09MBKL,,"2025-06-02 17:52:45","2025-09-01 10:04:00"
110661,M,0,FF1SW09MBKM,51590,398000,,FF1SW09MBKM,,"2025-06-02 17:52:45","2025-09-01 10:04:00"
110662,XL,0,FF1SW09MBKXL,51590,398000,,FF1SW09MBKXL,,"2025-06-02 17:52:45","2025-09-01 10:04:00"
110664,2XL,0,FF1SW09MBL2XL,51590,398000,,FF1SW09MBL2XL,,"2025-06-02 17:52:46","2025-09-01 10:04:00"
110665,L,0,FF1SW09MBLL,51590,398000,,FF1SW09MBLL,,"2025-06-02 17:52:46","2025-09-01 10:04:00"
110666,M,0,FF1SW09MBLM,51590,398000,,FF1SW09MBLM,,"2025-06-02 17:52:46","2025-09-01 10:04:00"
110667,XL,0,FF1SW09MBLXL,51590,398000,,FF1SW09MBLXL,,"2025-06-02 17:52:46","2025-09-01 10:04:00"
110669,2XL,0,FF1SW10MBG2XL,74580,588000,,FF1SW10MBG2XL,,"2025-06-02 17:52:46","2025-09-01 10:04:00"
110670,L,0,FF1SW10MBGL,74580,588000,,FF1SW10MBGL,,"2025-06-02 17:52:46","2025-09-01 10:04:00"
110671,M,0,FF1SW10MBGM,74580,588000,,FF1SW10MBGM,,"2025-06-02 17:52:47","2025-09-01 10:04:00"
110672,XL,0,FF1SW10MBGXL,74580,588000,,FF1SW10MBGXL,,"2025-06-02 17:52:47","2025-09-01 10:04:00"
110674,2XL,0,FF1SW10MBK2XL,74580,588000,,FF1SW10MBK2XL,,"2025-06-02 17:52:47","2025-09-01 10:04:00"
110675,L,0,FF1SW10MBKL,74580,588000,,FF1SW10MBKL,,"2025-06-02 17:52:47","2025-09-01 10:04:00"
110676,M,0,FF1SW10MBKM,74580,588000,,FF1SW10MBKM,,"2025-06-02 17:52:47","2025-09-01 10:04:00"
110677,XL,0,FF1SW10MBKXL,74580,588000,,FF1SW10MBKXL,,"2025-06-02 17:52:47","2025-09-01 10:04:00"
110679,2XL,0,FF1SW10MGR2XL,74580,588000,,FF1SW10MGR2XL,,"2025-06-02 17:52:48","2025-09-01 10:04:00"
110680,L,0,FF1SW10MGRL,74580,588000,,FF1SW10MGRL,,"2025-06-02 17:52:48","2025-09-01 10:04:00"
110681,M,0,FF1SW10MGRM,74580,588000,,FF1SW10MGRM,,"2025-06-02 17:52:48","2025-09-01 10:04:00"
110682,XL,0,FF1SW10MGRXL,74580,588000,,FF1SW10MGRXL,,"2025-06-02 17:52:48","2025-09-01 10:04:00"
110684,2XL,0,FF1SW10MIV2XL,74580,588000,,FF1SW10MIV2XL,,"2025-06-02 17:52:48","2025-09-01 10:04:00"
110685,L,0,FF1SW10MIVL,74580,588000,,FF1SW10MIVL,,"2025-06-02 17:52:48","2025-09-01 10:04:00"
110686,M,0,FF1SW10MIVM,74580,588000,,FF1SW10MIVM,,"2025-06-02 17:52:48","2025-09-01 10:04:00"
110687,XL,0,FF1SW10MIVXL,74580,588000,,FF1SW10MIVXL,,"2025-06-02 17:52:49","2025-09-01 10:04:00"
110689,2XL,0,FF1SW11MBK2XL,86350,528000,,FF1SW11MBK2XL,,"2025-06-02 17:52:49","2025-09-01 10:04:00"
110690,L,0,FF1SW11MBKL,86350,528000,,FF1SW11MBKL,,"2025-06-02 17:52:49","2025-09-01 10:04:00"
110691,M,0,FF1SW11MBKM,86350,528000,,FF1SW11MBKM,,"2025-06-02 17:52:49","2025-09-01 10:04:00"
110692,XL,0,FF1SW11MBKXL,86350,528000,,FF1SW11MBKXL,,"2025-06-02 17:52:49","2025-09-01 10:04:00"
110694,2XL,0,FF1SW11MWH2XL,86350,528000,,FF1SW11MWH2XL,,"2025-06-02 17:52:49","2025-09-01 10:04:00"
110695,L,0,FF1SW11MWHL,86350,528000,,FF1SW11MWHL,,"2025-06-02 17:52:49","2025-09-01 10:04:00"
110696,M,0,FF1SW11MWHM,86350,528000,,FF1SW11MWHM,,"2025-06-02 17:52:50","2025-09-01 10:04:00"
110697,XL,0,FF1SW11MWHXL,86350,528000,,FF1SW11MWHXL,,"2025-06-02 17:52:50","2025-09-01 10:04:00"
110699,S,0,FF1SW12FBKS,74690,498000,,FF1SW12FBKS,,"2025-06-02 17:52:50","2025-09-01 10:04:00"
110700,XS,0,FF1SW12FBKXS,74690,498000,,FF1SW12FBKXS,,"2025-06-02 17:52:50","2025-09-01 10:04:00"
110702,S,0,FF1SW12FIVS,74690,498000,,FF1SW12FIVS,,"2025-06-02 17:52:50","2025-09-01 10:04:00"
110703,XS,0,FF1SW12FIVXS,74690,498000,,FF1SW12FIVXS,,"2025-06-02 17:52:50","2025-10-27 16:55:00"
110705,M,0,FF1TS01FBKM,49940,298000,,FF1TS01FBKM,,"2025-06-02 17:52:51","2025-09-01 10:04:00"
110706,S,0,FF1TS01FBKS,49940,298000,,FF1TS01FBKS,,"2025-06-02 17:52:51","2025-09-01 10:04:00"
110707,XS,0,FF1TS01FBKXS,49940,298000,,FF1TS01FBKXS,,"2025-06-02 17:52:51","2025-09-01 10:04:00"
110709,M,0,FF1TS01FIVM,49940,298000,,FF1TS01FIVM,,"2025-06-02 17:52:51","2025-09-01 10:04:00"
110710,S,0,FF1TS01FIVS,49940,298000,,FF1TS01FIVS,,"2025-06-02 17:52:51","2025-09-01 10:04:00"
110711,XS,0,FF1TS01FIVXS,49940,298000,,FF1TS01FIVXS,,"2025-06-02 17:52:51","2025-09-01 10:04:00"
110713,M,0,FF1TS01FPKM,49940,298000,,FF1TS01FPKM,,"2025-06-02 17:52:52","2025-09-01 10:04:00"
110714,S,0,FF1TS01FPKS,49940,298000,,FF1TS01FPKS,,"2025-06-02 17:52:52","2025-09-01 10:04:00"
110715,XS,0,FF1TS01FPKXS,49940,298000,,FF1TS01FPKXS,,"2025-06-02 17:52:52","2025-09-01 10:04:00"
110717,M,0,FF1TS02FBKM,55660,398000,,FF1TS02FBKM,,"2025-06-02 17:52:52","2025-09-01 10:04:00"
110718,S,0,FF1TS02FBKS,55660,398000,,FF1TS02FBKS,,"2025-06-02 17:52:52","2025-09-01 10:04:00"
110719,XS,0,FF1TS02FBKXS,55660,398000,,FF1TS02FBKXS,,"2025-06-02 17:52:52","2025-09-01 10:04:00"
110721,M,0,FF1TS02FWHM,55660,398000,,FF1TS02FWHM,,"2025-06-02 17:52:52","2025-09-01 10:04:00"
110722,S,0,FF1TS02FWHS,55660,398000,,FF1TS02FWHS,,"2025-06-02 17:52:53","2025-09-01 10:04:00"
110723,XS,0,FF1TS02FWHXS,55660,398000,,FF1TS02FWHXS,,"2025-06-02 17:52:53","2025-09-01 10:04:00"
110725,M,0,FF1TS03FBGM,50710,368000,,FF1TS03FBGM,,"2025-06-02 17:52:53","2025-09-01 10:04:00"
110726,S,0,FF1TS03FBGS,50710,368000,,FF1TS03FBGS,,"2025-06-02 17:52:53","2025-09-01 10:04:00"
110727,XS,0,FF1TS03FBGXS,50710,368000,,FF1TS03FBGXS,,"2025-06-02 17:52:53","2025-09-01 10:04:00"
110729,M,0,FF1TS03FBKM,50710,368000,,FF1TS03FBKM,,"2025-06-02 17:52:53","2025-09-01 10:04:00"
110730,S,0,FF1TS03FBKS,50710,368000,,FF1TS03FBKS,,"2025-06-02 17:52:53","2025-09-01 10:04:00"
110731,XS,0,FF1TS03FBKXS,50710,368000,,FF1TS03FBKXS,,"2025-06-02 17:52:53","2025-09-01 10:04:00"
110733,M,0,FF1TS03FWHM,50710,368000,,FF1TS03FWHM,,"2025-06-02 17:52:54","2025-09-01 10:04:00"
110734,S,0,FF1TS03FWHS,50710,368000,,FF1TS03FWHS,,"2025-06-02 17:52:54","2025-09-01 10:04:00"
110735,XS,0,FF1TS03FWHXS,50710,368000,,FF1TS03FWHXS,,"2025-06-02 17:52:54","2025-09-01 10:04:00"
110737,M,0,FF1TS05FBKM,35090,298000,,FF1TS05FBKM,,"2025-06-02 17:52:54","2025-09-01 10:04:00"
110738,S,0,FF1TS05FBKS,35090,298000,,FF1TS05FBKS,,"2025-06-02 17:52:54","2025-09-01 10:04:00"
110739,XS,0,FF1TS05FBKXS,35090,298000,,FF1TS05FBKXS,,"2025-06-02 17:52:54","2025-09-01 10:04:00"
110741,M,0,FF1TS05FWHM,35090,298000,,FF1TS05FWHM,,"2025-06-02 17:52:55","2025-09-01 10:04:00"
110742,S,0,FF1TS05FWHS,35090,298000,,FF1TS05FWHS,,"2025-06-02 17:52:55","2025-09-01 10:04:00"
110743,XS,0,FF1TS05FWHXS,35090,298000,,FF1TS05FWHXS,,"2025-06-02 17:52:55","2025-09-01 10:04:00"
110745,M,0,FF1TS06FBKM,49060,278000,,FF1TS06FBKM,,"2025-06-02 17:52:55","2025-09-01 10:04:00"
110746,S,0,FF1TS06FBKS,49060,278000,,FF1TS06FBKS,,"2025-06-02 17:52:55","2025-09-01 10:04:00"
110747,XS,0,FF1TS06FBKXS,49060,278000,,FF1TS06FBKXS,,"2025-06-02 17:52:55","2025-09-01 10:04:00"
110749,M,0,FF1TS06FWHM,49060,278000,,FF1TS06FWHM,,"2025-06-02 17:52:56","2025-09-01 10:04:00"
110750,S,0,FF1TS06FWHS,49060,278000,,FF1TS06FWHS,,"2025-06-02 17:52:56","2025-09-01 10:04:00"
110751,XS,0,FF1TS06FWHXS,49060,278000,,FF1TS06FWHXS,,"2025-06-02 17:52:56","2025-09-01 10:04:00"
110753,2XL,0,FF1TS06MBG2XL,55110,328000,,FF1TS06MBG2XL,,"2025-06-02 17:52:56","2025-09-01 10:04:00"
110754,L,0,FF1TS06MBGL,55110,328000,,FF1TS06MBGL,,"2025-06-02 17:52:56","2025-09-01 10:04:00"
110755,M,0,FF1TS06MBGM,55110,328000,,FF1TS06MBGM,,"2025-06-02 17:52:56","2025-09-01 10:04:00"
110756,XL,0,FF1TS06MBGXL,55110,328000,,FF1TS06MBGXL,,"2025-06-02 17:52:56","2025-09-01 10:04:00"
110758,2XL,0,FF1TS06MBK2XL,55110,328000,,FF1TS06MBK2XL,,"2025-06-02 17:52:57","2025-09-01 10:04:00"
110759,L,0,FF1TS06MBKL,55110,328000,,FF1TS06MBKL,,"2025-06-02 17:52:57","2025-09-01 10:04:00"
110760,M,0,FF1TS06MBKM,55110,328000,,FF1TS06MBKM,,"2025-06-02 17:52:57","2025-09-01 10:04:00"
110761,XL,0,FF1TS06MBKXL,55110,328000,,FF1TS06MBKXL,,"2025-06-02 17:52:57","2025-09-01 10:04:00"
110763,2XL,0,FF1TS06MBL2XL,55110,328000,,FF1TS06MBL2XL,,"2025-06-02 17:52:57","2025-09-01 10:04:00"
110764,L,0,FF1TS06MBLL,55110,328000,,FF1TS06MBLL,,"2025-06-02 17:52:57","2025-09-01 10:04:00"
110765,M,0,FF1TS06MBLM,55110,328000,,FF1TS06MBLM,,"2025-06-02 17:52:57","2025-09-01 10:04:00"
110766,XL,0,FF1TS06MBLXL,55110,328000,,FF1TS06MBLXL,,"2025-06-02 17:52:58","2025-09-01 10:04:00"
110768,2XL,0,FF1TS07MBK2XL,39490,278000,,FF1TS07MBK2XL,,"2025-06-02 17:52:58","2025-09-01 10:04:00"
110769,L,0,FF1TS07MBKL,39490,278000,,FF1TS07MBKL,,"2025-06-02 17:52:58","2025-09-01 10:04:00"
110770,M,0,FF1TS07MBKM,39490,278000,,FF1TS07MBKM,,"2025-06-02 17:52:58","2025-09-01 10:04:00"
110771,XL,0,FF1TS07MBKXL,39490,278000,,FF1TS07MBKXL,,"2025-06-02 17:52:58","2025-09-01 10:04:00"
110773,2XL,0,FF1TS07MWH2XL,18700,278000,,FF1TS07MWH2XL,,"2025-06-02 17:52:58","2025-09-01 10:04:00"
110774,L,0,FF1TS07MWHL,18700,278000,,FF1TS07MWHL,,"2025-06-02 17:52:58","2025-09-01 10:04:00"
110775,M,0,FF1TS07MWHM,18700,278000,,FF1TS07MWHM,,"2025-06-02 17:52:58","2025-09-01 10:04:00"
110776,XL,0,FF1TS07MWHXL,18700,278000,,FF1TS07MWHXL,,"2025-06-02 17:52:59","2025-09-01 10:04:00"
110778,2XL,0,FF1TS08MBK2XL,37290,338000,,FF1TS08MBK2XL,,"2025-06-02 17:52:59","2025-09-01 10:04:00"
110779,L,0,FF1TS08MBKL,37290,338000,,FF1TS08MBKL,,"2025-06-02 17:52:59","2025-09-01 10:04:00"
110780,M,0,FF1TS08MBKM,37290,338000,,FF1TS08MBKM,,"2025-06-02 17:52:59","2025-09-01 10:04:00"
110781,XL,0,FF1TS08MBKXL,37290,338000,,FF1TS08MBKXL,,"2025-06-02 17:52:59","2025-09-01 10:04:00"
110783,2XL,0,FF1TS08MWH2XL,37290,338000,,FF1TS08MWH2XL,,"2025-06-02 17:52:59","2025-09-01 10:04:00"
110784,L,0,FF1TS08MWHL,37290,338000,,FF1TS08MWHL,,"2025-06-02 17:52:59","2025-09-01 10:04:00"
110785,M,0,FF1TS08MWHM,37290,338000,,FF1TS08MWHM,,"2025-06-02 17:53:00","2025-09-01 10:04:00"
110786,XL,0,FF1TS08MWHXL,37290,338000,,FF1TS08MWHXL,,"2025-06-02 17:53:00","2025-09-01 10:04:00"
110788,2XL,0,FF1TS09MBK2XL,59840,378000,,FF1TS09MBK2XL,,"2025-06-02 17:53:00","2025-09-01 10:04:00"
110789,L,0,FF1TS09MBKL,59840,378000,,FF1TS09MBKL,,"2025-06-02 17:53:00","2025-09-01 10:04:00"
110790,M,0,FF1TS09MBKM,59840,378000,,FF1TS09MBKM,,"2025-06-02 17:53:00","2025-10-17 10:14:00"
110791,XL,0,FF1TS09MBKXL,59840,378000,,FF1TS09MBKXL,,"2025-06-02 17:53:00","2025-09-01 10:04:00"
110793,2XL,0,FF1TS09MWH2XL,59840,378000,,FF1TS09MWH2XL,,"2025-06-02 17:53:01","2025-09-01 10:04:00"
110794,L,0,FF1TS09MWHL,59840,378000,,FF1TS09MWHL,,"2025-06-02 17:53:01","2025-09-01 10:04:00"
110795,M,0,FF1TS09MWHM,59840,378000,,FF1TS09MWHM,,"2025-06-02 17:53:01","2025-09-01 10:04:00"
110796,XL,0,FF1TS09MWHXL,59840,378000,,FF1TS09MWHXL,,"2025-06-02 17:53:01","2025-09-01 10:04:00"
110798,2XL,0,FF1TS10MBK2XL,59840,378000,,FF1TS10MBK2XL,,"2025-06-02 17:53:01","2025-09-01 10:04:00"
110799,L,0,FF1TS10MBKL,59840,378000,,FF1TS10MBKL,,"2025-06-02 17:53:01","2025-09-01 10:04:00"
110800,M,0,FF1TS10MBKM,59840,378000,,FF1TS10MBKM,,"2025-06-02 17:53:01","2025-09-01 10:04:00"
110801,XL,0,FF1TS10MBKXL,59840,378000,,FF1TS10MBKXL,,"2025-06-02 17:53:01","2025-09-01 10:04:00"
110803,2XL,0,FF1TS10MWH2XL,59840,378000,,FF1TS10MWH2XL,,"2025-06-02 17:53:02","2025-09-01 10:04:00"
110804,L,0,FF1TS10MWHL,59840,378000,,FF1TS10MWHL,,"2025-06-02 17:53:02","2025-09-01 10:04:00"
110805,M,0,FF1TS10MWHM,59840,378000,,FF1TS10MWHM,,"2025-06-02 17:53:02","2025-09-01 10:04:00"
110806,XL,0,FF1TS10MWHXL,59840,378000,,FF1TS10MWHXL,,"2025-06-02 17:53:02","2025-09-01 10:04:00"
110808,2XL,0,FF1TS11MBK2XL,49060,298000,,FF1TS11MBK2XL,,"2025-06-02 17:53:02","2025-09-01 10:04:00"
110809,L,0,FF1TS11MBKL,49060,298000,,FF1TS11MBKL,,"2025-06-02 17:53:02","2025-09-01 10:04:00"
110810,M,0,FF1TS11MBKM,49060,298000,,FF1TS11MBKM,,"2025-06-02 17:53:02","2025-09-01 10:04:00"
110811,XL,0,FF1TS11MBKXL,49060,298000,,FF1TS11MBKXL,,"2025-06-02 17:53:03","2025-09-01 10:04:00"
110813,2XL,0,FF1TS11MWH2XL,49060,298000,,FF1TS11MWH2XL,,"2025-06-02 17:53:03","2025-09-01 10:04:00"
110814,L,0,FF1TS11MWHL,49060,298000,,FF1TS11MWHL,,"2025-06-02 17:53:03","2025-09-01 10:04:00"
110815,M,0,FF1TS11MWHM,49060,298000,,FF1TS11MWHM,,"2025-06-02 17:53:03","2025-09-01 10:04:00"
110816,XL,0,FF1TS11MWHXL,49060,298000,,FF1TS11MWHXL,,"2025-06-02 17:53:03","2025-09-01 10:04:00"
110818,2XL,0,FF1TS12MBK2XL,44000,298000,,FF1TS12MBK2XL,,"2025-06-02 17:53:03","2025-09-01 10:04:00"
110819,L,0,FF1TS12MBKL,44000,298000,,FF1TS12MBKL,,"2025-06-02 17:53:03","2025-09-01 10:04:00"
110820,M,0,FF1TS12MBKM,44000,298000,,FF1TS12MBKM,,"2025-06-02 17:53:04","2025-09-01 10:04:00"
110821,XL,0,FF1TS12MBKXL,44000,298000,,FF1TS12MBKXL,,"2025-06-02 17:53:04","2025-09-01 10:04:00"
110823,2XL,0,FF1TS12MBR2XL,44000,0,,FF1TS12MBR2XL,,"2025-06-02 17:53:04","2025-09-01 10:04:00"
110824,L,0,FF1TS12MBRL,44000,0,,FF1TS12MBRL,,"2025-06-02 17:53:04","2025-09-01 10:04:00"
110825,M,0,FF1TS12MBRM,44000,0,,FF1TS12MBRM,,"2025-06-02 17:53:04","2025-09-01 10:04:00"
110826,XL,0,FF1TS12MBRXL,44000,0,,FF1TS12MBRXL,,"2025-06-02 17:53:04","2025-09-01 10:04:00"
110828,M,0,FF1TS14FBKM,27610,348000,,FF1TS14FBKM,,"2025-06-02 17:53:04","2025-09-01 10:04:00"
110829,S,0,FF1TS14FBKS,27610,348000,,FF1TS14FBKS,,"2025-06-02 17:53:05","2025-09-01 10:04:00"
110830,XS,0,FF1TS14FBKXS,27610,348000,,FF1TS14FBKXS,,"2025-06-02 17:53:05","2025-09-01 10:04:00"
110832,M,0,FF1TS14FBRM,27610,348000,,FF1TS14FBRM,,"2025-06-02 17:53:05","2025-09-01 10:04:00"
110833,S,0,FF1TS14FBRS,27610,348000,,FF1TS14FBRS,,"2025-06-02 17:53:05","2025-09-01 10:04:00"
110834,XS,0,FF1TS14FBRXS,27610,348000,,FF1TS14FBRXS,,"2025-06-02 17:53:05","2025-09-01 10:04:00"
110836,M,0,FF1TS14FIVM,27610,348000,,FF1TS14FIVM,,"2025-06-02 17:53:05","2025-09-01 10:04:00"
110837,S,0,FF1TS14FIVS,27610,348000,,FF1TS14FIVS,,"2025-06-02 17:53:05","2025-09-01 10:04:00"
110838,XS,0,FF1TS14FIVXS,27610,348000,,FF1TS14FIVXS,,"2025-06-02 17:53:06","2025-09-01 10:04:00"
110840,S,0,FF1VT01FLIS,39490,318000,,FF1VT01FLIS,,"2025-06-02 17:53:06","2025-09-01 10:04:00"
110841,XS,0,FF1VT01FLIXS,39490,318000,,FF1VT01FLIXS,,"2025-06-02 17:53:06","2025-09-01 10:04:00"
110843,S,0,FF1VT01FPKS,39490,318000,,FF1VT01FPKS,,"2025-06-02 17:53:06","2025-09-01 10:04:00"
110844,XS,0,FF1VT01FPKXS,39490,318000,,FF1VT01FPKXS,,"2025-06-02 17:53:06","2025-09-01 10:04:00"
110846,S,0,FF1VT01FWHS,39490,318000,,FF1VT01FWHS,,"2025-06-02 17:53:06","2025-09-01 10:04:00"
110847,XS,0,FF1VT01FWHXS,39490,318000,,FF1VT01FWHXS,,"2025-06-02 17:53:06","2025-09-01 10:04:00"
110849,S,0,FF1VT02FBGS,35860,348000,,FF1VT02FBGS,,"2025-06-02 17:53:07","2025-09-01 10:04:00"
110850,XS,0,FF1VT02FBGXS,35860,348000,,FF1VT02FBGXS,,"2025-06-02 17:53:07","2025-09-01 10:04:00"
110852,S,0,FF1VT02FBKS,35860,348000,,FF1VT02FBKS,,"2025-06-02 17:53:07","2025-09-01 10:04:00"
110853,XS,0,FF1VT02FBKXS,35860,348000,,FF1VT02FBKXS,,"2025-06-02 17:53:07","2025-09-01 10:04:00"
110855,S,0,FF1VT02FBLS,35860,348000,,FF1VT02FBLS,,"2025-06-02 17:53:07","2025-09-01 10:04:00"
110856,XS,0,FF1VT02FBLXS,35860,348000,,FF1VT02FBLXS,,"2025-06-02 17:53:08","2025-09-01 10:04:00"
110858,2XL,0,FF1VT03MBK2XL,46750,358000,,FF1VT03MBK2XL,,"2025-06-02 17:53:08","2025-09-01 10:04:00"
110859,L,0,FF1VT03MBKL,46750,358000,,FF1VT03MBKL,,"2025-06-02 17:53:08","2025-09-01 10:04:00"
110860,M,0,FF1VT03MBKM,46750,358000,,FF1VT03MBKM,,"2025-06-02 17:53:08","2025-09-01 10:04:00"
110861,XL,0,FF1VT03MBKXL,46750,358000,,FF1VT03MBKXL,,"2025-06-02 17:53:08","2025-09-01 10:04:00"
110863,2XL,0,FF1VT03MWH2XL,46750,358000,,FF1VT03MWH2XL,,"2025-06-02 17:53:08","2025-09-01 10:04:00"
110864,L,0,FF1VT03MWHL,46750,358000,,FF1VT03MWHL,,"2025-06-02 17:53:09","2025-09-01 10:04:00"
110865,M,0,FF1VT03MWHM,46750,358000,,FF1VT03MWHM,,"2025-06-02 17:53:09","2025-09-01 10:04:00"
110866,XL,0,FF1VT03MWHXL,46750,358000,,FF1VT03MWHXL,,"2025-06-02 17:53:09","2025-09-01 10:04:00"
110868,M,0,FF1VT04FBLM,137060,728000,,FF1VT04FBLM,,"2025-06-02 17:53:09","2025-09-01 10:04:00"
110869,S,0,FF1VT04FBLS,137060,728000,,FF1VT04FBLS,,"2025-06-02 17:53:09","2025-09-01 10:04:00"
110871,M,0,FF1VT04FWHM,137060,728000,,FF1VT04FWHM,,"2025-06-02 17:53:10","2025-09-01 10:04:00"
110872,S,0,FF1VT04FWHS,137060,728000,,FF1VT04FWHS,,"2025-06-02 17:53:10","2025-09-01 10:04:00"
110874,M,0,FF1VT07FBKM,179575,868000,,FF1VT07FBKM,,"2025-06-02 17:53:10","2025-09-01 10:04:00"
110875,S,0,FF1VT07FBKS,179575,868000,,FF1VT07FBKS,,"2025-06-02 17:53:10","2025-09-01 10:04:00"
110877,M,0,FF1VT07FIVM,179575,868000,,FF1VT07FIVM,,"2025-06-02 17:53:10","2025-09-01 10:04:00"
110878,S,0,FF1VT07FIVS,179575,868000,,FF1VT07FIVS,,"2025-06-02 17:53:10","2025-09-01 10:04:00"
110880,2XL,0,FF1VT09MBG2XL,127270,568000,,FF1VT09MBG2XL,,"2025-06-02 17:53:11","2025-09-01 10:04:00"
110881,L,0,FF1VT09MBGL,127270,568000,,FF1VT09MBGL,,"2025-06-02 17:53:11","2025-09-01 10:04:00"
110882,M,0,FF1VT09MBGM,127270,568000,,FF1VT09MBGM,,"2025-06-02 17:53:11","2025-09-01 10:04:00"
110883,XL,0,FF1VT09MBGXL,127270,568000,,FF1VT09MBGXL,,"2025-06-02 17:53:11","2025-09-01 10:04:00"
110885,2XL,0,FF1VT09MBK2XL,127270,568000,,FF1VT09MBK2XL,,"2025-06-02 17:53:11","2025-09-01 10:04:00"
